0.000000, 0.009136
0.091667, 0.015133
0.183333, 0.020077
0.275000, 0.024435
0.366667, 0.028402
0.458333, 0.032083
0.550000, 0.035541
0.641667, 0.038819
0.733333, 0.041946
0.825000, 0.044945
0.916667, 0.047833
1.008333, 0.050624
1.100000, 0.053327
1.191667, 0.055953
1.283333, 0.058508
1.375000, 0.060999
1.466667, 0.063431
1.558333, 0.065808
1.650000, 0.068135
1.741667, 0.070416
1.833333, 0.072653
1.925000, 0.074849
2.016667, 0.077006
2.108333, 0.079127
2.200000, 0.081214
2.291667, 0.083269
2.383333, 0.085293
2.475000, 0.087288
2.566667, 0.089255
2.658333, 0.091195
2.750000, 0.093110
2.841667, 0.095000
2.933333, 0.096868
3.025000, 0.098713
3.116667, 0.100536
3.208333, 0.102339
3.300000, 0.104122
3.391667, 0.105885
3.483333, 0.107631
3.575000, 0.109358
3.666667, 0.111068
3.758333, 0.112761
3.850000, 0.114438
3.941667, 0.116099
4.033333, 0.117746
4.125000, 0.119377
4.216667, 0.120994
4.308333, 0.122597
4.400000, 0.124186
4.491667, 0.125762
4.583333, 0.127326
4.675000, 0.128877
4.766667, 0.130415
4.858333, 0.131942
4.950000, 0.133457
5.041667, 0.134961
5.133333, 0.136454
5.225000, 0.137935
5.316667, 0.139407
5.408333, 0.140868
5.500000, 0.142319
5.591667, 0.143760
5.683333, 0.145191
5.775000, 0.146613
5.866667, 0.148026
5.958333, 0.149430
6.050000, 0.150824
6.141667, 0.152210
6.233333, 0.153588
6.325000, 0.154957
6.416667, 0.156318
6.508333, 0.157671
6.600000, 0.159016
6.691667, 0.160353
6.783333, 0.161682
6.875000, 0.163004
6.966667, 0.164319
7.058333, 0.165626
7.150000, 0.166926
7.241667, 0.168219
7.333333, 0.169506
7.425000, 0.170785
7.516667, 0.172058
7.608333, 0.173324
7.700000, 0.174584
7.791667, 0.175837
7.883333, 0.177085
7.975000, 0.178326
8.066667, 0.179561
8.158333, 0.180790
8.250000, 0.182013
8.341667, 0.183230
8.433333, 0.184441
8.525000, 0.185647
8.616667, 0.186847
8.708333, 0.188042
8.800000, 0.189232
8.891667, 0.190416
8.983333, 0.191594
9.075000, 0.192768
9.166667, 0.193936
9.258333, 0.195100
9.350000, 0.196258
9.441667, 0.197412
9.533333, 0.198560
9.625000, 0.199704
9.716667, 0.200843
9.808333, 0.201977
9.900000, 0.203107
9.991667, 0.204232
10.083333, 0.205352
10.175000, 0.206468
10.266667, 0.207580
10.358333, 0.208687
10.450000, 0.209790
10.541667, 0.210889
10.633333, 0.211983
10.725000, 0.213074
10.816667, 0.214160
10.908333, 0.215242
11.000000, 0.216320
11.091667, 0.217394
11.183333, 0.218464
11.275000, 0.219530
11.366667, 0.220593
11.458333, 0.221651
11.550000, 0.222706
11.641667, 0.223757
11.733333, 0.224804
11.825000, 0.225848
11.916667, 0.226888
12.008333, 0.227924
12.100000, 0.228957
12.191667, 0.229986
12.283333, 0.231012
12.375000, 0.232034
12.466667, 0.233053
12.558333, 0.234069
12.650000, 0.235081
12.741667, 0.236089
12.833333, 0.237095
12.925000, 0.238097
13.016667, 0.239096
13.108333, 0.240092
13.200000, 0.241085
13.291667, 0.242074
13.383333, 0.243061
13.475000, 0.244044
13.566667, 0.245024
13.658333, 0.246001
13.750000, 0.246975
13.841667, 0.247946
13.933333, 0.248915
14.025000, 0.249880
14.116667, 0.250842
14.208333, 0.251802
14.300000, 0.252758
14.391667, 0.253712
14.483333, 0.254663
14.575000, 0.255611
14.666667, 0.256557
14.758333, 0.257499
14.850000, 0.258439
14.941667, 0.259376
15.033333, 0.260311
15.125000, 0.261243
15.216667, 0.262172
15.308333, 0.263099
15.400000, 0.264023
15.491667, 0.264944
15.583333, 0.265863
15.675000, 0.266780
15.766667, 0.267693
15.858333, 0.268605
15.950000, 0.269514
16.041667, 0.270420
16.133333, 0.271324
16.225000, 0.272226
16.316667, 0.273125
16.408333, 0.274021
16.500000, 0.274916
16.591667, 0.275808
16.683333, 0.276697
16.775000, 0.277585
16.866667, 0.278470
16.958333, 0.279353
17.050000, 0.280233
17.141667, 0.281111
17.233333, 0.281987
17.325000, 0.282861
17.416667, 0.283733
17.508333, 0.284602
17.600000, 0.285469
17.691667, 0.286334
17.783333, 0.287197
17.875000, 0.288058
17.966667, 0.288916
18.058333, 0.289773
18.150000, 0.290627
18.241667, 0.291479
18.333333, 0.292329
18.425000, 0.293178
18.516667, 0.294024
18.608333, 0.294868
18.700000, 0.295710
18.791667, 0.296550
18.883333, 0.297388
18.975000, 0.298224
19.066667, 0.299058
19.158333, 0.299891
19.250000, 0.300721
19.341667, 0.301549
19.433333, 0.302375
19.525000, 0.303200
19.616667, 0.304023
19.708333, 0.304843
19.800000, 0.305662
19.891667, 0.306479
19.983333, 0.307294
20.075000, 0.308107
20.166667, 0.308919
20.258333, 0.309729
20.350000, 0.310536
20.441667, 0.311342
20.533333, 0.312147
20.625000, 0.312949
20.716667, 0.313750
20.808333, 0.314549
20.900000, 0.315346
20.991667, 0.316141
21.083333, 0.316935
21.175000, 0.317727
21.266667, 0.318518
21.358333, 0.319306
21.450000, 0.320093
21.541667, 0.320878
21.633333, 0.321662
21.725000, 0.322444
21.816667, 0.323224
21.908333, 0.324003
22.000000, 0.324780
22.091667, 0.325555
22.183333, 0.326329
22.275000, 0.327101
22.366667, 0.327872
22.458333, 0.328641
22.550000, 0.329408
22.641667, 0.330174
22.733333, 0.330938
22.825000, 0.331701
22.916667, 0.332462
23.008333, 0.333221
23.100000, 0.333979
23.191667, 0.334736
